timestep,num-issues,num-choices,num-labels,strenght-of-influence,multi-issue-discourse,ignorring,prob-droping-label,SW-index,cosine-similarity
1200,1,10,6,20,20,0,0.001,0.0636787131666666,0.949457523809524
1400,1,10,6,20,20,0,0.001,0.0642666745,0.9633386190476192
1600,1,10,6,20,20,0,0.001,0.0627167638333333,0.974874761904762
1800,1,10,6,20,20,0,0.001,0.0599258871666666,0.9837060952380952
2000,1,10,6,20,20,0,0.001,0.0554590783333333,0.9885449047619048
2200,1,10,6,20,20,0,0.001,0.0479554343333333,0.9924409047619048
2400,1,10,6,20,20,0,0.001,0.0393616695,0.994826
2600,1,10,6,20,20,0,0.001,0.0310908151666666,0.996925
2800,1,10,6,20,20,0,0.001,0.0238093144999999,0.9982653809523808
3000,1,10,6,20,20,0,0.001,0.0171459098333333,0.9989958571428572
3200,1,10,6,20,20,0,0.001,0.0143063405,0.9990710952380952
3400,1,10,6,20,20,0,0.001,0.0131032828333333,0.9994993333333332
3600,1,10,6,20,20,0,0.001,0.0095299363333333,0.9997038095238094
3800,1,10,6,20,20,0,0.001,0.0042994176666666,0.9999447142857144
4000,1,10,6,20,20,0,0.001,0.0017307266666666,0.9999985714285714
4200,1,10,6,20,20,0,0.001,0.000353112,1.0
4400,1,10,6,20,20,0,0.001,0.0,1.0
4600,1,10,6,20,20,0,0.001,0.0,1.0
4800,1,10,6,20,20,0,0.001,0.0,1.0
5000,1,10,6,20,20,0,0.001,0.0,1.0
5200,1,10,6,20,20,0,0.001,0.0,1.0
5400,1,10,6,20,20,0,0.001,0.0,1.0
5600,1,10,6,20,20,0,0.001,0.0,1.0
5800,1,10,6,20,20,0,0.001,0.0,1.0
6000,1,10,6,20,20,0,0.001,0.0,1.0
6200,1,10,6,20,20,0,0.001,0.0,1.0
6400,1,10,6,20,20,0,0.001,0.0,1.0
6600,1,10,6,20,20,0,0.001,0.0,1.0
6800,1,10,6,20,20,0,0.001,0.0,1.0
7000,1,10,6,20,20,0,0.001,0.0,1.0
7200,1,10,6,20,20,0,0.001,0.0,1.0
7400,1,10,6,20,20,0,0.001,0.0,1.0
7600,1,10,6,20,20,0,0.001,0.0,1.0
7800,1,10,6,20,20,0,0.001,0.0,1.0
8000,1,10,6,20,20,0,0.001,0.0,1.0
8200,1,10,6,20,20,0,0.001,0.0,1.0
8400,1,10,6,20,20,0,0.001,0.0,1.0
8600,1,10,6,20,20,0,0.001,0.0,1.0
8800,1,10,6,20,20,0,0.001,0.0,1.0
9000,1,10,6,20,20,0,0.001,0.0,1.0
9200,1,10,6,20,20,0,0.001,0.0,1.0
9400,1,10,6,20,20,0,0.001,0.0,1.0
9600,1,10,6,20,20,0,0.001,0.0,1.0
9800,1,10,6,20,20,0,0.001,0.0,1.0
10000,1,10,6,20,20,0,0.001,0.0,1.0
0,1,10,6,20,20,1,0.001,0.9937983583333332,0.9802174761904764
200,1,10,6,20,20,1,0.001,0.1233595838333333,0.3729364285714285
400,1,10,6,20,20,1,0.001,0.2060926391666667,0.4026710476190476
600,1,10,6,20,20,1,0.001,0.2903824206666666,0.4425280476190476
800,1,10,6,20,20,1,0.001,0.3526799643333333,0.485304619047619
1000,1,10,6,20,20,1,0.001,0.4022990756666667,0.5284490476190477
1200,1,10,6,20,20,1,0.001,0.444065781,0.5781224285714286
1400,1,10,6,20,20,1,0.001,0.4743442473333333,0.6272578095238095
1600,1,10,6,20,20,1,0.001,0.499418924,0.6777619523809524
1800,1,10,6,20,20,1,0.001,0.5170575556666667,0.7269631904761905
2000,1,10,6,20,20,1,0.001,0.5318186593333334,0.7749793333333332
2200,1,10,6,20,20,1,0.001,0.5405666995,0.8182156190476191
2400,1,10,6,20,20,1,0.001,0.5450680783333334,0.8556370952380952
2600,1,10,6,20,20,1,0.001,0.5437404961666668,0.8868382857142857
2800,1,10,6,20,20,1,0.001,0.5409101428333334,0.9166050952380952
3000,1,10,6,20,20,1,0.001,0.5315745835000001,0.936846380952381
3200,1,10,6,20,20,1,0.001,0.519922055,0.9547741904761904
3400,1,10,6,20,20,1,0.001,0.5007578095,0.966551238095238
3600,1,10,6,20,20,1,0.001,0.47650032,0.976517142857143
3800,1,10,6,20,20,1,0.001,0.4432741996666666,0.9831713333333332
4000,1,10,6,20,20,1,0.001,0.4060628656666666,0.9883245238095238
4200,1,10,6,20,20,1,0.001,0.3608610319999999,0.9915075714285716
4400,1,10,6,20,20,1,0.001,0.3124758136666666,0.994121761904762
4600,1,10,6,20,20,1,0.001,0.2618430738333334,0.9954980952380952
4800,1,10,6,20,20,1,0.001,0.2115473806666666,0.9968011904761904
5000,1,10,6,20,20,1,0.001,0.1645922573333333,0.9979188571428572
5200,1,10,6,20,20,1,0.001,0.1235773979999999,0.9987100952380952
5400,1,10,6,20,20,1,0.001,0.0908151203333333,0.9990475714285716
5600,1,10,6,20,20,1,0.001,0.064504643,0.9993397142857144
5800,1,10,6,20,20,1,0.001,0.0452502226666666,0.9995336666666668
6000,1,10,6,20,20,1,0.001,0.0330004454999999,0.9997492857142858
6200,1,10,6,20,20,1,0.001,0.0249212403333333,0.9998859047619048
6400,1,10,6,20,20,1,0.001,0.018371837,0.9999217142857144
6600,1,10,6,20,20,1,0.001,0.0119843706666666,0.999981
6800,1,10,6,20,20,1,0.001,0.0065059301666666,0.9999951904761905
7000,1,10,6,20,20,1,0.001,0.0025481488333333,0.9999980476190476
7200,1,10,6,20,20,1,0.001,0.0007175911666666,0.9999998095238094
7400,1,10,6,20,20,1,0.001,0.0001287001666666,1.0
7600,1,10,6,20,20,1,0.001,0.0001309921666666,1.0
7800,1,10,6,20,20,1,0.001,0.0,1.0
8000,1,10,6,20,20,1,0.001,0.0,1.0
8200,1,10,6,20,20,1,0.001,0.0,1.0
8400,1,10,6,20,20,1,0.001,0.0,1.0
8600,1,10,6,20,20,1,0.001,0.0,1.0
8800,1,10,6,20,20,1,0.001,0.0,1.0
9000,1,10,6,20,20,1,0.001,0.0,1.0
9200,1,10,6,20,20,1,0.001,0.0,1.0
9400,1,10,6,20,20,1,0.001,0.0,1.0
9600,1,10,6,20,20,1,0.001,0.0,1.0
9800,1,10,6,20,20,1,0.001,0.0,1.0
10000,1,10,6,20,20,1,0.001,0.0,1.0
0,1,10,10,20,20,0,0.001,0.9913641544,0.9735547636363636
200,1,10,10,20,20,0,0.001,0.0199260106999999,0.9456499090909092
400,1,10,10,20,20,0,0.001,0.014890987,0.9503244727272728
600,1,10,10,20,20,0,0.001,0.0181247398,0.9574942363636364
800,1,10,10,20,20,0,0.001,0.0223708667,0.9649246545454544
1000,1,10,10,20,20,0,0.001,0.0254078671,0.9717755818181818
1200,1,10,10,20,20,0,0.001,0.0270545248999999,0.9772544
1400,1,10,10,20,20,0,0.001,0.0267019232999999,0.9815803636363636
1600,1,10,10,20,20,0,0.001,0.025858108,0.9853706727272726
1800,1,10,10,20,20,0,0.001,0.0244436775,0.9869084545454546
2000,1,10,10,20,20,0,0.001,0.0237742839,0.9903545454545456
2200,1,10,10,20,20,0,0.001,0.0235886586999999,0.993168090909091
2400,1,10,10,20,20,0,0.001,0.0229752353,0.9946124545454544
2600,1,10,10,20,20,0,0.001,0.0221492584,0.9952887636363636
2800,1,10,10,20,20,0,0.001,0.0214918367,0.9963614363636364
3000,1,10,10,20,20,0,0.001,0.0205839972,0.9971507818181818
3200,1,10,10,20,20,0,0.001,0.0193779873999999,0.9979813818181816
3400,1,10,10,20,20,0,0.001,0.0186580915,0.9988562909090908
3600,1,10,10,20,20,0,0.001,0.0168563814,0.9991984363636364
3800,1,10,10,20,20,0,0.001,0.0145244694,0.999521581818182
4000,1,10,10,20,20,0,0.001,0.0109951276,0.9997652545454546
4200,1,10,10,20,20,0,0.001,0.0078617376,0.9999299090909092
4400,1,10,10,20,20,0,0.001,0.0033446388,0.999986490909091
4600,1,10,10,20,20,0,0.001,0.0011527125,0.9999985454545456
4800,1,10,10,20,20,0,0.001,0.0001238004999999,0.9999998363636364
5000,1,10,10,20,20,0,0.001,0.0,1.0
5200,1,10,10,20,20,0,0.001,0.0,1.0
5400,1,10,10,20,20,0,0.001,0.0,1.0
5600,1,10,10,20,20,0,0.001,0.0,1.0
5800,1,10,10,20,20,0,0.001,0.0,1.0
6000,1,10,10,20,20,0,0.001,0.0,1.0
6200,1,10,10,20,20,0,0.001,0.0,1.0
6400,1,10,10,20,20,0,0.001,0.0,1.0
6600,1,10,10,20,20,0,0.001,0.0,1.0
6800,1,10,10,20,20,0,0.001,0.0,1.0
7000,1,10,10,20,20,0,0.001,0.0,1.0
7200,1,10,10,20,20,0,0.001,0.0,1.0
7400,1,10,10,20,20,0,0.001,0.0,1.0
7600,1,10,10,20,20,0,0.001,0.0,1.0
7800,1,10,10,20,20,0,0.001,0.0,1.0
8000,1,10,10,20,20,0,0.001,0.0,1.0
8200,1,10,10,20,20,0,0.001,0.0,1.0
8400,1,10,10,20,20,0,0.001,0.0,1.0
8600,1,10,10,20,20,0,0.001,0.0,1.0
8800,1,10,10,20,20,0,0.001,0.0,1.0
9000,1,10,10,20,20,0,0.001,0.0,1.0
9200,1,10,10,20,20,0,0.001,0.0,1.0
9400,1,10,10,20,20,0,0.001,0.0,1.0
9600,1,10,10,20,20,0,0.001,0.0,1.0
9800,1,10,10,20,20,0,0.001,0.0,1.0
10000,1,10,10,20,20,0,0.001,0.0,1.0
0,1,10,10,20,20,1,0.001,0.9906664746,0.9667678545454546
200,1,10,10,20,20,1,0.001,0.2441825763,0.3262280727272727
400,1,10,10,20,20,1,0.001,0.2094039261999999,0.3289658545454545
600,1,10,10,20,20,1,0.001,0.2962493632,0.3628267818181818
800,1,10,10,20,20,1,0.001,0.3661008214,0.4001282727272727
1000,1,10,10,20,20,1,0.001,0.4331003347999999,0.4470068727272728
1200,1,10,10,20,20,1,0.001,0.4796545936,0.4960335272727272
1400,1,10,10,20,20,1,0.001,0.5216931717,0.5528469818181818
1600,1,10,10,20,20,1,0.001,0.5497798483999999,0.6067690727272728
1800,1,10,10,20,20,1,0.001,0.572050649,0.6595153999999999
2000,1,10,10,20,20,1,0.001,0.593194664,0.7166464181818182
2200,1,10,10,20,20,1,0.001,0.6062901113000001,0.7648212363636364
2400,1,10,10,20,20,1,0.001,0.6142880976,0.8088401272727272
2600,1,10,10,20,20,1,0.001,0.6174393730000001,0.8437174545454547
2800,1,10,10,20,20,1,0.001,0.6172076285,0.874138818181818
3000,1,10,10,20,20,1,0.001,0.6109375183,0.8979736363636363
3200,1,10,10,20,20,1,0.001,0.6035997090999999,0.9206447454545454
3400,1,10,10,20,20,1,0.001,0.5917474877,0.9380562363636364
3600,1,10,10,20,20,1,0.001,0.5743068323,0.9498163454545456
3800,1,10,10,20,20,1,0.001,0.5520349938,0.9614692545454544
4000,1,10,10,20,20,1,0.001,0.5271678141,0.9693570181818184
4200,1,10,10,20,20,1,0.001,0.4970337188,0.9747609636363636
4400,1,10,10,20,20,1,0.001,0.4634462950999999,0.9785964545454544
4600,1,10,10,20,20,1,0.001,0.4256371927,0.983292581818182
4800,1,10,10,20,20,1,0.001,0.3878121679,0.9854601818181818
5000,1,10,10,20,20,1,0.001,0.3536035823,0.9881249818181818
5200,1,10,10,20,20,1,0.001,0.3189892315,0.9898478727272726
5400,1,10,10,20,20,1,0.001,0.2825900491999999,0.9927608181818182
5600,1,10,10,20,20,1,0.001,0.2518619722,0.9940004181818182
5800,1,10,10,20,20,1,0.001,0.2269960546,0.9951401090909092
6000,1,10,10,20,20,1,0.001,0.2036792933,0.9956560727272727
6200,1,10,10,20,20,1,0.001,0.1841360796,0.9960017636363636
6400,1,10,10,20,20,1,0.001,0.1680606402,0.9965893454545456
6600,1,10,10,20,20,1,0.001,0.1523339985,0.9969942
6800,1,10,10,20,20,1,0.001,0.1422580566,0.9971875636363636
7000,1,10,10,20,20,1,0.001,0.1351116909,0.9976757636363636
7200,1,10,10,20,20,1,0.001,0.1291336084,0.997631
7400,1,10,10,20,20,1,0.001,0.1255528736,0.9981496909090908
7600,1,10,10,20,20,1,0.001,0.1212770701,0.998585418181818
7800,1,10,10,20,20,1,0.001,0.1161116454,0.9982417090909091
8000,1,10,10,20,20,1,0.001,0.1129105251,0.9987027636363636
8200,1,10,10,20,20,1,0.001,0.1088463710999999,0.9986222545454544
8400,1,10,10,20,20,1,0.001,0.1049475444,0.9983172545454544
8600,1,10,10,20,20,1,0.001,0.1000257049,0.9981869454545456
8800,1,10,10,20,20,1,0.001,0.0944400032,0.9980553818181818
9000,1,10,10,20,20,1,0.001,0.0869880259,0.9984492545454544
9200,1,10,10,20,20,1,0.001,0.0789844392,0.998781981818182
9400,1,10,10,20,20,1,0.001,0.0698389258999999,0.9992707454545456
9600,1,10,10,20,20,1,0.001,0.0607789704999999,0.9994464545454544
9800,1,10,10,20,20,1,0.001,0.050041087,0.9995800545454546
10000,1,10,10,20,20,1,0.001,0.0391566919,0.9996841636363636
0,5,2,2,20,20,0,0.001,0.9984918569,0.999204
200,5,2,2,20,20,0,0.001,0.1305976176,0.83504
400,5,2,2,20,20,0,0.001,0.216527615,0.8510486666666667
600,5,2,2,20,20,0,0.001,0.2870800865999999,0.8686896666666666
800,5,2,2,20,20,0,0.001,0.3417942247,0.886111
1000,5,2,2,20,20,0,0.001,0.3761997947,0.899222
1200,5,2,2,20,20,0,0.001,0.4077954725,0.9130916666666667
1400,5,2,2,20,20,0,0.001,0.4346713996,0.9265183333333332
1600,5,2,2,20,20,0,0.001,0.4505037747,0.93525
1800,5,2,2,20,20,0,0.001,0.4655482284,0.9443193333333332
2000,5,2,2,20,20,0,0.001,0.4818072955,0.955023
2200,5,2,2,20,20,0,0.001,0.4923299783,0.962363
2400,5,2,2,20,20,0,0.001,0.5014453305,0.969158
2600,5,2,2,20,20,0,0.001,0.5096648557,0.975573
2800,5,2,2,20,20,0,0.001,0.5138688044,0.9792036666666666
3000,5,2,2,20,20,0,0.001,0.5184494196,0.983248
3200,5,2,2,20,20,0,0.001,0.5210815514,0.9857796666666668
3400,5,2,2,20,20,0,0.001,0.5242760377,0.9888193333333334
3600,5,2,2,20,20,0,0.001,0.5247306479,0.989856
3800,5,2,2,20,20,0,0.001,0.5259887295,0.991667
4000,5,2,2,20,20,0,0.001,0.5272098054,0.9937113333333334
4200,5,2,2,20,20,0,0.001,0.5267901862,0.9945903333333334
4400,5,2,2,20,20,0,0.001,0.5267160073999999,0.9958213333333332
4600,5,2,2,20,20,0,0.001,0.5253248725,0.9963746666666669
4800,5,2,2,20,20,0,0.001,0.5241829829,0.997287
5000,5,2,2,20,20,0,0.001,0.5222866402,0.9979603333333332
5200,5,2,2,20,20,0,0.001,0.5192772985999999,0.9983803333333334
5400,5,2,2,20,20,0,0.001,0.5155802875,0.998854
5600,5,2,2,20,20,0,0.001,0.5108854088,0.998938
5800,5,2,2,20,20,0,0.001,0.5044844338,0.9991566666666668
6000,5,2,2,20,20,0,0.001,0.4965395857,0.999382
6200,5,2,2,20,20,0,0.001,0.4865820199,0.9993793333333332
6400,5,2,2,20,20,0,0.001,0.4756869005,0.9994313333333334
6600,5,2,2,20,20,0,0.001,0.4653775664999999,0.999425
6800,5,2,2,20,20,0,0.001,0.4516799749999999,0.9995113333333334
7000,5,2,2,20,20,0,0.001,0.4371344089,0.9994223333333332
7200,5,2,2,20,20,0,0.001,0.4216182257999999,0.9994326666666667
7400,5,2,2,20,20,0,0.001,0.4023740755,0.999452
7600,5,2,2,20,20,0,0.001,0.3789505202,0.9996316666666668
7800,5,2,2,20,20,0,0.001,0.3529108602,0.9996853333333334
8000,5,2,2,20,20,0,0.001,0.3182763999,0.9997753333333332
8200,5,2,2,20,20,0,0.001,0.2853215012,0.999811
8400,5,2,2,20,20,0,0.001,0.2601664698,0.999787
8600,5,2,2,20,20,0,0.001,0.2370232857,0.9998293333333332
8800,5,2,2,20,20,0,0.001,0.2171153157,0.99983
9000,5,2,2,20,20,0,0.001,0.1979623927,0.9998503333333334
9200,5,2,2,20,20,0,0.001,0.1767429853,0.9998423333333332
9400,5,2,2,20,20,0,0.001,0.1540869748,0.9998693333333334
9600,5,2,2,20,20,0,0.001,0.1293762584,0.999901
9800,5,2,2,20,20,0,0.001,0.1056970839,0.9999316666666668
10000,5,2,2,20,20,0,0.001,0.0853817584,0.9999566666666666
0,5,2,2,20,20,1,0.001,0.9986224544,0.9993646666666668
200,5,2,2,20,20,1,0.001,0.1162471690999999,0.8465389999999999
400,5,2,2,20,20,1,0.001,0.1960295957,0.861127
600,5,2,2,20,20,1,0.001,0.2679374767999999,0.8790116666666666
800,5,2,2,20,20,1,0.001,0.3161256804,0.894516
1000,5,2,2,20,20,1,0.001,0.3496593098,0.907554
1200,5,2,2,20,20,1,0.001,0.373731192,0.9182053333333334
1400,5,2,2,20,20,1,0.001,0.3954640833,0.928897
1600,5,2,2,20,20,1,0.001,0.4145269984,0.939172
1800,5,2,2,20,20,1,0.001,0.4325506609,0.9497986666666666
2000,5,2,2,20,20,1,0.001,0.4438475603999999,0.957196
2200,5,2,2,20,20,1,0.001,0.4549790695999999,0.9652083333333332
2400,5,2,2,20,20,1,0.001,0.4632056558,0.9711766666666666
2600,5,2,2,20,20,1,0.001,0.4682939505,0.9753
2800,5,2,2,20,20,1,0.001,0.4731215967,0.979359
3000,5,2,2,20,20,1,0.001,0.4772174892999999,0.9831576666666668
3200,5,2,2,20,20,1,0.001,0.4802283169,0.9863216666666668
3400,5,2,2,20,20,1,0.001,0.4827010471,0.9889126666666666
3600,5,2,2,20,20,1,0.001,0.48422377,0.991059
3800,5,2,2,20,20,1,0.001,0.4844870006,0.9922756666666668
4000,5,2,2,20,20,1,0.001,0.4844237541,0.993401
4200,5,2,2,20,20,1,0.001,0.484078082,0.9945116666666668
4400,5,2,2,20,20,1,0.001,0.4828028481,0.995342
4600,5,2,2,20,20,1,0.001,0.4811483146999999,0.9959666666666668
4800,5,2,2,20,20,1,0.001,0.4789040561,0.9966233333333332
5000,5,2,2,20,20,1,0.001,0.4762786549999999,0.9973356666666666
5200,5,2,2,20,20,1,0.001,0.4725391725,0.997672
5400,5,2,2,20,20,1,0.001,0.4672450292,0.9981703333333334
5600,5,2,2,20,20,1,0.001,0.4622855529999999,0.998684
5800,5,2,2,20,20,1,0.001,0.4545502621,0.998883
6000,5,2,2,20,20,1,0.001,0.4455726963,0.999094
6200,5,2,2,20,20,1,0.001,0.4344148027,0.9991853333333334
6400,5,2,2,20,20,1,0.001,0.4196363173,0.9992343333333332
6600,5,2,2,20,20,1,0.001,0.4017513712999999,0.9993486666666666
6800,5,2,2,20,20,1,0.001,0.3771690818,0.999487
7000,5,2,2,20,20,1,0.001,0.3518960439999999,0.9996343333333334
7200,5,2,2,20,20,1,0.001,0.3280982756,0.999769
7400,5,2,2,20,20,1,0.001,0.3025513839,0.9998226666666667
7600,5,2,2,20,20,1,0.001,0.2814021734,0.9998056666666668
7800,5,2,2,20,20,1,0.001,0.2612589855,0.9998173333333332
8000,5,2,2,20,20,1,0.001,0.2412392088,0.9998306666666666
8200,5,2,2,20,20,1,0.001,0.2215875973,0.9998466666666666
8400,5,2,2,20,20,1,0.001,0.2064711233999999,0.999915
8600,5,2,2,20,20,1,0.001,0.1943371688,0.99987
8800,5,2,2,20,20,1,0.001,0.1850341596,0.9999323333333332
9000,5,2,2,20,20,1,0.001,0.1782587491,0.9999513333333332
9200,5,2,2,20,20,1,0.001,0.1722965102999999,0.999941
9400,5,2,2,20,20,1,0.001,0.16512039,0.9999293333333334
9600,5,2,2,20,20,1,0.001,0.1588088252,0.9999696666666666
9800,5,2,2,20,20,1,0.001,0.1529893814,0.999941
10000,5,2,2,20,20,1,0.001,0.1464718477,0.999947
0,5,2,6,20,20,0,0.001,0.9975164978666669,0.9976633809523808
200,5,2,6,20,20,0,0.001,0.2339544436333333,0.7069872380952381
400,5,2,6,20,20,0,0.001,0.2980871975,0.7179347142857143
600,5,2,6,20,20,0,0.001,0.3927401747666666,0.7527482857142858
800,5,2,6,20,20,0,0.001,0.4692269236333334,0.7867668571428571
1000,5,2,6,20,20,0,0.001,0.5269829461,0.821879
1200,5,2,6,20,20,0,0.001,0.5640965944999999,0.8524706666666667
1400,5,2,6,20,20,0,0.001,0.5867197201666666,0.8788465238095238
1600,5,2,6,20,20,0,0.001,0.6032346759333332,0.9040059047619048
1800,5,2,6,20,20,0,0.001,0.6081363709000001,0.9237526190476192
2000,5,2,6,20,20,0,0.001,0.6059244897666667,0.9401070476190476
2200,5,2,6,20,20,0,0.001,0.5954049797,0.9542458571428571
2400,5,2,6,20,20,0,0.001,0.5751225907,0.964124761904762
2600,5,2,6,20,20,0,0.001,0.5465231572666667,0.9720637142857144
2800,5,2,6,20,20,0,0.001,0.5190237593333333,0.9782608095238096
3000,5,2,6,20,20,0,0.001,0.4887694097,0.9827800952380952
3200,5,2,6,20,20,0,0.001,0.4579534295333333,0.9860476190476192
3400,5,2,6,20,20,0,0.001,0.4210533483333333,0.9890442857142858
3600,5,2,6,20,20,0,0.001,0.3810163313666667,0.9916933809523808
3800,5,2,6,20,20,0,0.001,0.3496682859,0.993116380952381
4000,5,2,6,20,20,0,0.001,0.3302723007,0.9944271904761904
4200,5,2,6,20,20,0,0.001,0.318524243,0.9949165714285714
4400,5,2,6,20,20,0,0.001,0.3120278367666667,0.9956215714285716
4600,5,2,6,20,20,0,0.001,0.3088260034333333,0.9962670476190476
4800,5,2,6,20,20,0,0.001,0.3074853570333333,0.9966952857142856
5000,5,2,6,20,20,0,0.001,0.3054235140666667,0.9968169999999998
5200,5,2,6,20,20,0,0.001,0.3031383527333333,0.9974031428571428
5400,5,2,6,20,20,0,0.001,0.2998364504,0.997566238095238
5600,5,2,6,20,20,0,0.001,0.2967072702333333,0.9979820476190476
5800,5,2,6,20,20,0,0.001,0.2924848174,0.9983636666666668
6000,5,2,6,20,20,0,0.001,0.2856749780333333,0.9984740476190476
6200,5,2,6,20,20,0,0.001,0.2786262091333333,0.998674142857143
6400,5,2,6,20,20,0,0.001,0.2701842094333333,0.9989031904761904
6600,5,2,6,20,20,0,0.001,0.2604860105333333,0.9988599047619048
6800,5,2,6,20,20,0,0.001,0.2518481548666667,0.9990904285714286
7000,5,2,6,20,20,0,0.001,0.2430206654,0.999036761904762
7200,5,2,6,20,20,0,0.001,0.2344910964333333,0.9992920952380951
7400,5,2,6,20,20,0,0.001,0.2259266996333333,0.9993221428571428
7600,5,2,6,20,20,0,0.001,0.2183034210999999,0.9993445238095238
7800,5,2,6,20,20,0,0.001,0.2112694561666666,0.9993778571428572
8000,5,2,6,20,20,0,0.001,0.2035167935,0.9993887142857142
8200,5,2,6,20,20,0,0.001,0.1934456104,0.9993953809523808
8400,5,2,6,20,20,0,0.001,0.1818017524666667,0.9995315238095236
8600,5,2,6,20,20,0,0.001,0.1676991487666666,0.9995190476190476
8800,5,2,6,20,20,0,0.001,0.1532634840999999,0.9996525238095236
9000,5,2,6,20,20,0,0.001,0.1373154634999999,0.9997262857142856
9200,5,2,6,20,20,0,0.001,0.1219378484666666,0.9997133333333336
9400,5,2,6,20,20,0,0.001,0.1076956169,0.999717761904762
9600,5,2,6,20,20,0,0.001,0.0948330946,0.9997451428571428
9800,5,2,6,20,20,0,0.001,0.0836000942666666,0.9997098571428572
10000,5,2,6,20,20,0,0.001,0.0735590387333333,0.9997801904761904
0,5,2,6,20,20,1,0.001,0.9978814045666666,0.997802380952381
200,5,2,6,20,20,1,0.001,0.2169901723333333,0.6815410952380951
400,5,2,6,20,20,1,0.001,0.3159732281666667,0.7047929523809524
600,5,2,6,20,20,1,0.001,0.4212573883666667,0.7395781904761904
800,5,2,6,20,20,1,0.001,0.4959843748,0.7741423333333334
1000,5,2,6,20,20,1,0.001,0.554455093,0.8089933333333332
1200,5,2,6,20,20,1,0.001,0.6012267434,0.8440925238095238
1400,5,2,6,20,20,1,0.001,0.6287582588333333,0.8715613333333334
1600,5,2,6,20,20,1,0.001,0.6458654351333333,0.8970142380952382
1800,5,2,6,20,20,1,0.001,0.6539834911333333,0.9184011428571428
2000,5,2,6,20,20,1,0.001,0.6498641863333333,0.9343515238095238
2200,5,2,6,20,20,1,0.001,0.6398895551000001,0.948520761904762
2400,5,2,6,20,20,1,0.001,0.6219595028333333,0.960324476190476
2600,5,2,6,20,20,1,0.001,0.594879199,0.9695853809523808
2800,5,2,6,20,20,1,0.001,0.5641621503333333,0.9759923809523812
3000,5,2,6,20,20,1,0.001,0.5302753075666666,0.9808586190476192
3200,5,2,6,20,20,1,0.001,0.4941926180666667,0.9853774285714284
3400,5,2,6,20,20,1,0.001,0.4511657222333333,0.9890883333333332
3600,5,2,6,20,20,1,0.001,0.4017868823666666,0.9914274285714284
3800,5,2,6,20,20,1,0.001,0.3507929821666666,0.9940153809523812
4000,5,2,6,20,20,1,0.001,0.3103728534666666,0.995183619047619
4200,5,2,6,20,20,1,0.001,0.2832180428999999,0.9961742857142856
4400,5,2,6,20,20,1,0.001,0.2702829823,0.9966248571428572
4600,5,2,6,20,20,1,0.001,0.2665917956666667,0.9975241428571427
4800,5,2,6,20,20,1,0.001,0.2641287978666666,0.9978503333333332
5000,5,2,6,20,20,1,0.001,0.2615014889333333,0.9982513809523808
5200,5,2,6,20,20,1,0.001,0.2581342737333333,0.998621238095238
5400,5,2,6,20,20,1,0.001,0.2531952863,0.998782
5600,5,2,6,20,20,1,0.001,0.2476860400666666,0.998922619047619
5800,5,2,6,20,20,1,0.001,0.2406096998999999,0.9991225714285712
6000,5,2,6,20,20,1,0.001,0.2341979504333333,0.9992775238095236
6200,5,2,6,20,20,1,0.001,0.2269293518,0.9993341904761904
6400,5,2,6,20,20,1,0.001,0.2195890311666666,0.999326380952381
6600,5,2,6,20,20,1,0.001,0.2122143697666667,0.9993888571428572
6800,5,2,6,20,20,1,0.001,0.2049902119333332,0.9993596190476188
7000,5,2,6,20,20,1,0.001,0.1975915832666666,0.9992190952380952
7200,5,2,6,20,20,1,0.001,0.1910049312,0.9994786666666666
7400,5,2,6,20,20,1,0.001,0.1844314465333333,0.9995486666666666
7600,5,2,6,20,20,1,0.001,0.1772648469666666,0.9995556666666668
7800,5,2,6,20,20,1,0.001,0.1690777045666666,0.9994759523809524
8000,5,2,6,20,20,1,0.001,0.1602835788666667,0.9994838095238094
8200,5,2,6,20,20,1,0.001,0.1513287170333333,0.9996349047619046
8400,5,2,6,20,20,1,0.001,0.1429786254,0.9996057142857144
8600,5,2,6,20,20,1,0.001,0.1343111307,0.9995952380952382
8800,5,2,6,20,20,1,0.001,0.1274929509333333,0.9996453809523812
9000,5,2,6,20,20,1,0.001,0.1210605234333333,0.9996881428571428
9200,5,2,6,20,20,1,0.001,0.1146810446666666,0.9997281428571428
9400,5,2,6,20,20,1,0.001,0.1078104219666666,0.9997840476190476
9600,5,2,6,20,20,1,0.001,0.1008740457999999,0.9997896666666668
9800,5,2,6,20,20,1,0.001,0.0922936081666666,0.9997970476190476
10000,5,2,6,20,20,1,0.001,0.0833681444333333,0.9997467142857144
0,5,2,10,20,20,0,0.001,0.99651153552,0.996164218181818
200,5,2,10,20,20,0,0.001,0.3563471867,0.7383299818181819
400,5,2,10,20,20,0,0.001,0.27579031996,0.7201198727272728
600,5,2,10,20,20,0,0.001,0.3575759039,0.7505992181818182
800,5,2,10,20,20,0,0.001,0.43053836906,0.7869843090909091
1000,5,2,10,20,20,0,0.001,0.48225921248,0.8206365454545453
1200,5,2,10,20,20,0,0.001,0.52107892026,0.8530399636363637
1400,5,2,10,20,20,0,0.001,0.54533230668,0.8807355272727273
1600,5,2,10,20,20,0,0.001,0.5576539932,0.9044078181818184
1800,5,2,10,20,20,0,0.001,0.5589981714800001,0.9228347090909093
2000,5,2,10,20,20,0,0.001,0.5551427874,0.9399803818181818
