timestep,num-issues,num-choices,num-labels,strenght-of-influence, multi-issue-discourse,ignorring,prob-droping-label,SW-index,cosine-similarity
2400,1,5,6,1,20,0,0.01,0.0,1.0
2600,1,5,6,1,20,0,0.01,0.0,1.0
2800,1,5,6,1,20,0,0.01,0.0,1.0
3000,1,5,6,1,20,0,0.01,0.0,1.0
0,1,5,6,1,20,1,0.01,0.9971852925418316,0.9940484640484544
200,1,5,6,1,20,1,0.01,0.2784676662617943,0.8756582138244616
400,1,5,6,1,20,1,0.01,0.1651209007102694,0.9930744992878378
600,1,5,6,1,20,1,0.01,0.0232402494084044,0.9999751747904148
800,1,5,6,1,20,1,0.01,0.0,1.0
1000,1,5,6,1,20,1,0.01,0.0,1.0
1200,1,5,6,1,20,1,0.01,0.0,1.0
1400,1,5,6,1,20,1,0.01,0.0,1.0
1600,1,5,6,1,20,1,0.01,0.0,1.0
1800,1,5,6,1,20,1,0.01,0.0,1.0
2000,1,5,6,1,20,1,0.01,0.0,1.0
2200,1,5,6,1,20,1,0.01,0.0,1.0
2400,1,5,6,1,20,1,0.01,0.0,1.0
2600,1,5,6,1,20,1,0.01,0.0,1.0
2800,1,5,6,1,20,1,0.01,0.0,1.0
3000,1,5,6,1,20,1,0.01,0.0,1.0
0,1,5,10,1,20,0,0.01,0.9945373133428856,0.9860441647276482
200,1,5,10,1,20,0,0.01,0.0025167966818296,0.9999916216906762
400,1,5,10,1,20,0,0.01,0.0,1.0
600,1,5,10,1,20,0,0.01,0.0,1.0
800,1,5,10,1,20,0,0.01,0.0,1.0
1000,1,5,10,1,20,0,0.01,0.0,1.0
1200,1,5,10,1,20,0,0.01,0.0,1.0
1400,1,5,10,1,20,0,0.01,0.0,1.0
1600,1,5,10,1,20,0,0.01,0.0,1.0
1800,1,5,10,1,20,0,0.01,0.0,1.0
2000,1,5,10,1,20,0,0.01,0.0,1.0
2200,1,5,10,1,20,0,0.01,0.0,1.0
2400,1,5,10,1,20,0,0.01,0.0,1.0
2600,1,5,10,1,20,0,0.01,0.0,1.0
2800,1,5,10,1,20,0,0.01,0.0,1.0
3000,1,5,10,1,20,0,0.01,0.0,1.0
0,1,5,10,1,20,1,0.01,0.9952719469860458,0.9878689590631532
200,1,5,10,1,20,1,0.01,0.5255787821408057,0.862851597441689
400,1,5,10,1,20,1,0.01,0.2138364783870313,0.9735652334768088
600,1,5,10,1,20,1,0.01,0.1045301666775073,0.997150607547532
800,1,5,10,1,20,1,0.01,0.0565468129801186,0.9994425027399884
1000,1,5,10,1,20,1,0.01,0.0178654858604658,0.999959788414283
1200,1,5,10,1,20,1,0.01,0.0007742381936364,0.9999994292734968
1400,1,5,10,1,20,1,0.01,0.0,1.0
1600,1,5,10,1,20,1,0.01,0.0,1.0
1800,1,5,10,1,20,1,0.01,0.0,1.0
2000,1,5,10,1,20,1,0.01,0.0,1.0
2200,1,5,10,1,20,1,0.01,0.0,1.0
2400,1,5,10,1,20,1,0.01,0.0,1.0
2600,1,5,10,1,20,1,0.01,0.0,1.0
2800,1,5,10,1,20,1,0.01,0.0,1.0
3000,1,5,10,1,20,1,0.01,0.0,1.0
0,1,10,2,1,20,0,0.01,0.9984539530216404,0.997168077483718
200,1,10,2,1,20,0,0.01,0.0,1.0
400,1,10,2,1,20,0,0.01,0.0,1.0
600,1,10,2,1,20,0,0.01,0.0,1.0
800,1,10,2,1,20,0,0.01,0.0,1.0
1000,1,10,2,1,20,0,0.01,0.0,1.0
1200,1,10,2,1,20,0,0.01,0.0,1.0
1400,1,10,2,1,20,0,0.01,0.0,1.0
1600,1,10,2,1,20,0,0.01,0.0,1.0
1800,1,10,2,1,20,0,0.01,0.0,1.0
2000,1,10,2,1,20,0,0.01,0.0,1.0
2200,1,10,2,1,20,0,0.01,0.0,1.0
2400,1,10,2,1,20,0,0.01,0.0,1.0
2600,1,10,2,1,20,0,0.01,0.0,1.0
2800,1,10,2,1,20,0,0.01,0.0,1.0
3000,1,10,2,1,20,0,0.01,0.0,1.0
0,1,10,2,1,20,1,0.01,0.99845063776078,0.9976304472048872
200,1,10,2,1,20,1,0.01,0.167589698482006,0.9217913509091096
400,1,10,2,1,20,1,0.01,0.2065943151007145,0.9881452549687078
600,1,10,2,1,20,1,0.01,0.1861342185087,0.998866732834916
800,1,10,2,1,20,1,0.01,0.0671417616162601,0.9999782649650064
1000,1,10,2,1,20,1,0.01,0.0395295995682715,0.9999086332313264
1200,1,10,2,1,20,1,0.01,0.0195267883852422,0.9999652235956468
1400,1,10,2,1,20,1,0.01,0.0003923013382133,0.999999929587412
1600,1,10,2,1,20,1,0.01,0.0,1.0
1800,1,10,2,1,20,1,0.01,0.0,1.0
2000,1,10,2,1,20,1,0.01,0.0,1.0
2200,1,10,2,1,20,1,0.01,0.0,1.0
2400,1,10,2,1,20,1,0.01,0.0,1.0
2600,1,10,2,1,20,1,0.01,0.0,1.0
2800,1,10,2,1,20,1,0.01,0.0,1.0
3000,1,10,2,1,20,1,0.01,0.0,1.0
0,1,10,6,1,20,0,0.01,0.9956786937239976,0.986468266773049
200,1,10,6,1,20,0,0.01,0.0341000686887515,0.9643550399908472
400,1,10,6,1,20,0,0.01,0.0225559559286464,0.9982408669807904
600,1,10,6,1,20,0,0.01,0.0001838572722446,0.9999998887584508
800,1,10,6,1,20,0,0.01,0.0,1.0
1000,1,10,6,1,20,0,0.01,0.0,1.0
1200,1,10,6,1,20,0,0.01,0.0,1.0
1400,1,10,6,1,20,0,0.01,0.0,1.0
1600,1,10,6,1,20,0,0.01,0.0,1.0
1800,1,10,6,1,20,0,0.01,0.0,1.0
2000,1,10,6,1,20,0,0.01,0.0,1.0
2200,1,10,6,1,20,0,0.01,0.0,1.0
2400,1,10,6,1,20,0,0.01,0.0,1.0
2600,1,10,6,1,20,0,0.01,0.0,1.0
2800,1,10,6,1,20,0,0.01,0.0,1.0
3000,1,10,6,1,20,0,0.01,0.0,1.0
0,1,10,6,1,20,1,0.01,0.9952816925270304,0.9847924891734698
200,1,10,6,1,20,1,0.01,0.2960702497387712,0.7780842654185562
400,1,10,6,1,20,1,0.01,0.1811076757655325,0.9802245031232208
600,1,10,6,1,20,1,0.01,0.0526778986595048,0.9985901233448756
800,1,10,6,1,20,1,0.01,0.0080420400572756,0.9999957797270562
1000,1,10,6,1,20,1,0.01,0.0,1.0
1200,1,10,6,1,20,1,0.01,0.0,1.0
1400,1,10,6,1,20,1,0.01,0.0,1.0
1600,1,10,6,1,20,1,0.01,0.0,1.0
1800,1,10,6,1,20,1,0.01,0.0,1.0
2000,1,10,6,1,20,1,0.01,0.0,1.0
2200,1,10,6,1,20,1,0.01,0.0,1.0
2400,1,10,6,1,20,1,0.01,0.0,1.0
2600,1,10,6,1,20,1,0.01,0.0,1.0
2800,1,10,6,1,20,1,0.01,0.0,1.0
3000,1,10,6,1,20,1,0.01,0.0,1.0
0,1,10,10,1,20,0,0.01,0.9918493676121106,0.9702313675710792
200,1,10,10,1,20,0,0.01,0.0,1.0
400,1,10,10,1,20,0,0.01,0.0,1.0
600,1,10,10,1,20,0,0.01,0.0,1.0
800,1,10,10,1,20,0,0.01,0.0,1.0
1000,1,10,10,1,20,0,0.01,0.0,1.0
1200,1,10,10,1,20,0,0.01,0.0,1.0
1400,1,10,10,1,20,0,0.01,0.0,1.0
1600,1,10,10,1,20,0,0.01,0.0,1.0
1800,1,10,10,1,20,0,0.01,0.0,1.0
2000,1,10,10,1,20,0,0.01,0.0,1.0
2200,1,10,10,1,20,0,0.01,0.0,1.0
2400,1,10,10,1,20,0,0.01,0.0,1.0
2600,1,10,10,1,20,0,0.01,0.0,1.0
2800,1,10,10,1,20,0,0.01,0.0,1.0
3000,1,10,10,1,20,0,0.01,0.0,1.0
0,1,10,10,1,20,1,0.01,0.9928677714637684,0.973739599910719
200,1,10,10,1,20,1,0.01,0.3847947426268307,0.8686144415844463
400,1,10,10,1,20,1,0.01,0.129716345489798,0.9726077361023916
600,1,10,10,1,20,1,0.01,0.0437549112780208,0.999358793822308
800,1,10,10,1,20,1,0.01,0.0016726202258139,0.9999976937773994
1000,1,10,10,1,20,1,0.01,0.0,1.0
1200,1,10,10,1,20,1,0.01,0.0,1.0
1400,1,10,10,1,20,1,0.01,0.0,1.0
1600,1,10,10,1,20,1,0.01,0.0,1.0
1800,1,10,10,1,20,1,0.01,0.0,1.0
2000,1,10,10,1,20,1,0.01,0.0,1.0
2200,1,10,10,1,20,1,0.01,0.0,1.0
2400,1,10,10,1,20,1,0.01,0.0,1.0
2600,1,10,10,1,20,1,0.01,0.0,1.0
2800,1,10,10,1,20,1,0.01,0.0,1.0
3000,1,10,10,1,20,1,0.01,0.0,1.0
0,5,2,2,1,20,0,0.01,0.9993921661637049,0.9997028734223482
200,5,2,2,1,20,0,0.01,0.1856066836715688,0.972513098959812
400,5,2,2,1,20,0,0.01,0.1685720717563269,0.9969217058997027
600,5,2,2,1,20,0,0.01,0.0758490203772529,0.9997547235975438
800,5,2,2,1,20,0,0.01,0.0374458610656329,0.9999744391542758
1000,5,2,2,1,20,0,0.01,0.0046129704006617,0.999999379899962
1200,5,2,2,1,20,0,0.01,0.0,1.0
1400,5,2,2,1,20,0,0.01,0.0,1.0
1600,5,2,2,1,20,0,0.01,0.0,1.0
1800,5,2,2,1,20,0,0.01,0.0,1.0
2000,5,2,2,1,20,0,0.01,0.0,1.0
2200,5,2,2,1,20,0,0.01,0.0,1.0
2400,5,2,2,1,20,0,0.01,0.0,1.0
2600,5,2,2,1,20,0,0.01,0.0,1.0
2800,5,2,2,1,20,0,0.01,0.0,1.0
3000,5,2,2,1,20,0,0.01,0.0,1.0
0,5,2,2,1,20,1,0.01,0.9992464748747208,0.9996364968074656
200,5,2,2,1,20,1,0.01,0.306963840845296,0.9589828212050526
400,5,2,2,1,20,1,0.01,0.3238011882446081,0.994423182196999
600,5,2,2,1,20,1,0.01,0.2820681527540075,0.9992753144493672
800,5,2,2,1,20,1,0.01,0.1842416123182811,0.999978756148888
1000,5,2,2,1,20,1,0.01,0.0394129268656912,0.999960293850667
1200,5,2,2,1,20,1,0.01,0.0285149234514911,0.999999996063882
1400,5,2,2,1,20,1,0.01,0.0280017365076274,0.999994630182738
1600,5,2,2,1,20,1,0.01,0.0247113952198394,0.999999976664878
1800,5,2,2,1,20,1,0.01,0.0078641368999844,0.9999999800552
2000,5,2,2,1,20,1,0.01,0.0,1.0
2200,5,2,2,1,20,1,0.01,0.0,1.0
2400,5,2,2,1,20,1,0.01,0.0,1.0
2600,5,2,2,1,20,1,0.01,0.0,1.0
2800,5,2,2,1,20,1,0.01,0.0,1.0
3000,5,2,2,1,20,1,0.01,0.0,1.0
0,5,2,6,1,20,0,0.01,0.9980375159145096,0.9980426955668872
200,5,2,6,1,20,0,0.01,0.0773741833316993,0.99213597206626
400,5,2,6,1,20,0,0.01,0.0260190892075879,0.9985923293373496
600,5,2,6,1,20,0,0.01,0.006961661473758,0.9999890583760858
800,5,2,6,1,20,0,0.01,0.0,1.0
1000,5,2,6,1,20,0,0.01,0.0,1.0
1200,5,2,6,1,20,0,0.01,0.0,1.0
1400,5,2,6,1,20,0,0.01,0.0,1.0
1600,5,2,6,1,20,0,0.01,0.0,1.0
1800,5,2,6,1,20,0,0.01,0.0,1.0
2000,5,2,6,1,20,0,0.01,0.0,1.0
2200,5,2,6,1,20,0,0.01,0.0,1.0
2400,5,2,6,1,20,0,0.01,0.0,1.0
2600,5,2,6,1,20,0,0.01,0.0,1.0
2800,5,2,6,1,20,0,0.01,0.0,1.0
3000,5,2,6,1,20,0,0.01,0.0,1.0
0,5,2,6,1,20,1,0.01,0.9983601521977752,0.9983945169084532
200,5,2,6,1,20,1,0.01,0.4305472372180313,0.9295523635813664
400,5,2,6,1,20,1,0.01,0.2304453002113997,0.9933237155793176
600,5,2,6,1,20,1,0.01,0.1004752727734466,0.9990764539684588
800,5,2,6,1,20,1,0.01,0.0763434233525138,0.9998315582920008
1000,5,2,6,1,20,1,0.01,0.057307294009577,0.9998874852904288
1200,5,2,6,1,20,1,0.01,0.037978843980864,0.9999863158537392
1400,5,2,6,1,20,1,0.01,0.0210955989037451,0.999981351537962
1600,5,2,6,1,20,1,0.01,0.0055849196873805,0.9999986135436248
1800,5,2,6,1,20,1,0.01,0.0001165681873532,0.999999980058829
2000,5,2,6,1,20,1,0.01,0.0,1.0
2200,5,2,6,1,20,1,0.01,0.0,1.0
2400,5,2,6,1,20,1,0.01,0.0,1.0
2600,5,2,6,1,20,1,0.01,0.0,1.0
2800,5,2,6,1,20,1,0.01,0.0,1.0
3000,5,2,6,1,20,1,0.01,0.0,1.0
0,5,2,10,1,20,0,0.01,0.9968950974223376,0.996499364986052
200,5,2,10,1,20,0,0.01,0.1069338808449628,0.9967162002850368
400,5,2,10,1,20,0,0.01,0.0011985054250613,0.9999979344120355
600,5,2,10,1,20,0,0.01,0.0,1.0
800,5,2,10,1,20,0,0.01,0.0,1.0
1000,5,2,10,1,20,0,0.01,0.0,1.0
1200,5,2,10,1,20,0,0.01,0.0,1.0
1400,5,2,10,1,20,0,0.01,0.0,1.0
1600,5,2,10,1,20,0,0.01,0.0,1.0
1800,5,2,10,1,20,0,0.01,0.0,1.0
2000,5,2,10,1,20,0,0.01,0.0,1.0
2200,5,2,10,1,20,0,0.01,0.0,1.0
2400,5,2,10,1,20,0,0.01,0.0,1.0
2600,5,2,10,1,20,0,0.01,0.0,1.0
2800,5,2,10,1,20,0,0.01,0.0,1.0
3000,5,2,10,1,20,0,0.01,0.0,1.0
0,5,2,10,1,20,1,0.01,0.996652034236488,0.996478928079959
200,5,2,10,1,20,1,0.01,0.657017926047012,0.9402514038884172
400,5,2,10,1,20,1,0.01,0.2636490202289191,0.9928802476430396
600,5,2,10,1,20,1,0.01,0.0736825328641496,0.9998339902021228
800,5,2,10,1,20,1,0.01,0.003986437813877,0.999998537416358
1000,5,2,10,1,20,1,0.01,0.0,1.0
1200,5,2,10,1,20,1,0.01,0.0,1.0
1400,5,2,10,1,20,1,0.01,0.0,1.0
1600,5,2,10,1,20,1,0.01,0.0,1.0
1800,5,2,10,1,20,1,0.01,0.0,1.0
2000,5,2,10,1,20,1,0.01,0.0,1.0
2200,5,2,10,1,20,1,0.01,0.0,1.0
2400,5,2,10,1,20,1,0.01,0.0,1.0
2600,5,2,10,1,20,1,0.01,0.0,1.0
2800,5,2,10,1,20,1,0.01,0.0,1.0
3000,5,2,10,1,20,1,0.01,0.0,1.0
0,5,5,2,1,20,0,0.01,0.9989547947657318,0.9988793511815768
200,5,5,2,1,20,0,0.01,0.142248871963876,0.9527512680895543
400,5,5,2,1,20,0,0.01,0.1832325324869667,0.9918852247837324
600,5,5,2,1,20,0,0.01,0.1213643724398032,0.9994524326326872
800,5,5,2,1,20,0,0.01,0.0400240765472809,0.9999578007774158
1000,5,5,2,1,20,0,0.01,0.0215400628588897,0.9999695439213973
1200,5,5,2,1,20,0,0.01,0.0045020035421751,0.9999992211375328
1400,5,5,2,1,20,0,0.01,0.0,1.0
1600,5,5,2,1,20,0,0.01,0.0,1.0
1800,5,5,2,1,20,0,0.01,0.0,1.0
2000,5,5,2,1,20,0,0.01,0.0,1.0
2200,5,5,2,1,20,0,0.01,0.0,1.0
2400,5,5,2,1,20,0,0.01,0.0,1.0
2600,5,5,2,1,20,0,0.01,0.0,1.0
2800,5,5,2,1,20,0,0.01,0.0,1.0
3000,5,5,2,1,20,0,0.01,0.0,1.0
0,5,5,2,1,20,1,0.01,0.999094796686213,0.9991776902633974
200,5,5,2,1,20,1,0.01,0.2702477179513039,0.906632884133674
400,5,5,2,1,20,1,0.01,0.2931955532575463,0.9886256570836764
600,5,5,2,1,20,1,0.01,0.2205510764083032,0.9990871656850902
800,5,5,2,1,20,1,0.01,0.0881989468396409,0.9999150209726444
1000,5,5,2,1,20,1,0.01,0.0480070115769661,0.9999732347564608
1200,5,5,2,1,20,1,0.01,0.0237860597713723,0.9999909406626368
1400,5,5,2,1,20,1,0.01,0.013982422880188,0.9999473056950732
1600,5,5,2,1,20,1,0.01,0.0049609592964366,0.999999972463026
1800,5,5,2,1,20,1,0.01,6.263588287164286e-05,0.9999999963229804
2000,5,5,2,1,20,1,0.01,0.0,1.0
2200,5,5,2,1,20,1,0.01,0.0,1.0
2400,5,5,2,1,20,1,0.01,0.0,1.0
2600,5,5,2,1,20,1,0.01,0.0,1.0
2800,5,5,2,1,20,1,0.01,0.0,1.0
3000,5,5,2,1,20,1,0.01,0.0,1.0
0,5,5,6,1,20,0,0.01,0.9969281947938762,0.9929240667345364
200,5,5,6,1,20,0,0.01,0.0783968293750944,0.9820243496774972
400,5,5,6,1,20,0,0.01,0.0032174909496706,0.9999785683844448
600,5,5,6,1,20,0,0.01,0.0,1.0
800,5,5,6,1,20,0,0.01,0.0,1.0
1000,5,5,6,1,20,0,0.01,0.0,1.0
1200,5,5,6,1,20,0,0.01,0.0,1.0
1400,5,5,6,1,20,0,0.01,0.0,1.0
1600,5,5,6,1,20,0,0.01,0.0,1.0
1800,5,5,6,1,20,0,0.01,0.0,1.0
2000,5,5,6,1,20,0,0.01,0.0,1.0
2200,5,5,6,1,20,0,0.01,0.0,1.0
2400,5,5,6,1,20,0,0.01,0.0,1.0
2600,5,5,6,1,20,0,0.01,0.0,1.0
2800,5,5,6,1,20,0,0.01,0.0,1.0
3000,5,5,6,1,20,0,0.01,0.0,1.0
0,5,5,6,1,20,1,0.01,0.996967031712866,0.9929726386060284
200,5,5,6,1,20,1,0.01,0.4225292997717094,0.839588803832111
400,5,5,6,1,20,1,0.01,0.2282691415012228,0.979815032719574
600,5,5,6,1,20,1,0.01,0.0670669761847622,0.9994781833547368
800,5,5,6,1,20,1,0.01,0.0031288649947779,0.999998063639716
1000,5,5,6,1,20,1,0.01,0.0,1.0
1200,5,5,6,1,20,1,0.01,0.0,1.0
1400,5,5,6,1,20,1,0.01,0.0,1.0
1600,5,5,6,1,20,1,0.01,0.0,1.0
1800,5,5,6,1,20,1,0.01,0.0,1.0
2000,5,5,6,1,20,1,0.01,0.0,1.0
2200,5,5,6,1,20,1,0.01,0.0,1.0
2400,5,5,6,1,20,1,0.01,0.0,1.0
2600,5,5,6,1,20,1,0.01,0.0,1.0
2800,5,5,6,1,20,1,0.01,0.0,1.0
3000,5,5,6,1,20,1,0.01,0.0,1.0
0,5,5,10,1,20,0,0.01,0.9949464328328742,0.9870806803127334
200,5,5,10,1,20,0,0.01,0.1820460150030868,0.9736302608566492
400,5,5,10,1,20,0,0.01,0.0288114436308225,0.9987360931758656
600,5,5,10,1,20,0,0.01,0.0006906140506864,0.9999989122107132
800,5,5,10,1,20,0,0.01,0.0,1.0
1000,5,5,10,1,20,0,0.01,0.0,1.0
1200,5,5,10,1,20,0,0.01,0.0,1.0
1400,5,5,10,1,20,0,0.01,0.0,1.0
1600,5,5,10,1,20,0,0.01,0.0,1.0
1800,5,5,10,1,20,0,0.01,0.0,1.0
2000,5,5,10,1,20,0,0.01,0.0,1.0
2200,5,5,10,1,20,0,0.01,0.0,1.0
2400,5,5,10,1,20,0,0.01,0.0,1.0
2600,5,5,10,1,20,0,0.01,0.0,1.0
2800,5,5,10,1,20,0,0.01,0.0,1.0
3000,5,5,10,1,20,0,0.01,0.0,1.0
0,5,5,10,1,20,1,0.01,0.9951540874743938,0.9875551728907104
200,5,5,10,1,20,1,0.01,0.7184553809327783,0.8484370678130265
400,5,5,10,1,20,1,0.01,0.3164386781068448,0.967325897033228
600,5,5,10,1,20,1,0.01,0.1129585185139087,0.9981591959409456
800,5,5,10,1,20,1,0.01,0.0164541596600492,0.9999639548278514
1000,5,5,10,1,20,1,0.01,0.0005446517176394,0.9999994110973596
1200,5,5,10,1,20,1,0.01,0.0,1.0
1400,5,5,10,1,20,1,0.01,0.0,1.0
1600,5,5,10,1,20,1,0.01,0.0,1.0
1800,5,5,10,1,20,1,0.01,0.0,1.0
2000,5,5,10,1,20,1,0.01,0.0,1.0
2200,5,5,10,1,20,1,0.01,0.0,1.0
2400,5,5,10,1,20,1,0.01,0.0,1.0
2600,5,5,10,1,20,1,0.01,0.0,1.0
2800,5,5,10,1,20,1,0.01,0.0,1.0
3000,5,5,10,1,20,1,0.01,0.0,1.0
0,5,10,2,1,20,0,0.01,0.9983423629918587,0.9973493637055904
200,5,10,2,1,20,0,0.01,0.1387783146193365,0.93123653212059
400,5,10,2,1,20,0,0.01,0.1465398592770862,0.9916421639232968
600,5,10,2,1,20,0,0.01,0.0922464774912805,0.9994144101597688
800,5,10,2,1,20,0,0.01,0.0469545388863019,0.999776133832126
1000,5,10,2,1,20,0,0.01,0.0271618353640316,0.9998931244367546
1200,5,10,2,1,20,0,0.01,0.0140110534129432,0.9999832778507772
1400,5,10,2,1,20,0,0.01,0.0069944322814402,0.9999992050506338
1600,5,10,2,1,20,0,0.01,0.0007932348844483,0.9999998689643746
1800,5,10,2,1,20,0,0.01,0.0,1.0
2000,5,10,2,1,20,0,0.01,0.0,1.0
2200,5,10,2,1,20,0,0.01,0.0,1.0
2400,5,10,2,1,20,0,0.01,0.0,1.0
2600,5,10,2,1,20,0,0.01,0.0,1.0
2800,5,10,2,1,20,0,0.01,0.0,1.0
3000,5,10,2,1,20,0,0.01,0.0,1.0
0,5,10,2,1,20,1,0.01,0.9982755496411982,0.9971019919898196
200,5,10,2,1,20,1,0.01,0.2211226659000329,0.890032486452145
400,5,10,2,1,20,1,0.01,0.2378257828531877,0.985358784421532
600,5,10,2,1,20,1,0.01,0.1793419989086791,0.9985865873052948
800,5,10,2,1,20,1,0.01,0.063672922976827,0.9999377049350884
1000,5,10,2,1,20,1,0.01,0.0113283969750018,0.9999895660939646
1200,5,10,2,1,20,1,0.01,0.0001865788210504,0.9999999968397618
1400,5,10,2,1,20,1,0.01,0.0,1.0
1600,5,10,2,1,20,1,0.01,0.0,1.0
1800,5,10,2,1,20,1,0.01,0.0,1.0
2000,5,10,2,1,20,1,0.01,0.0,1.0
2200,5,10,2,1,20,1,0.01,0.0,1.0
2400,5,10,2,1,20,1,0.01,0.0,1.0
2600,5,10,2,1,20,1,0.01,0.0,1.0
2800,5,10,2,1,20,1,0.01,0.0,1.0
3000,5,10,2,1,20,1,0.01,0.0,1.0
0,5,10,6,1,20,0,0.01,0.9952553052321356,0.9845100166543852
200,5,10,6,1,20,0,0.01,0.1185003194743686,0.956254124680724
400,5,10,6,1,20,0,0.01,0.0115092718775151,0.9980927991838556
600,5,10,6,1,20,0,0.01,0.0081443320643122,0.9991894943651384
800,5,10,6,1,20,0,0.01,0.0045700680946756,0.9999975506457274
1000,5,10,6,1,20,0,0.01,0.0,1.0
1200,5,10,6,1,20,0,0.01,0.0,1.0
1400,5,10,6,1,20,0,0.01,0.0,1.0
1600,5,10,6,1,20,0,0.01,0.0,1.0
1800,5,10,6,1,20,0,0.01,0.0,1.0
2000,5,10,6,1,20,0,0.01,0.0,1.0
2200,5,10,6,1,20,0,0.01,0.0,1.0
2400,5,10,6,1,20,0,0.01,0.0,1.0
2600,5,10,6,1,20,0,0.01,0.0,1.0
2800,5,10,6,1,20,0,0.01,0.0,1.0
3000,5,10,6,1,20,0,0.01,0.0,1.0
0,5,10,6,1,20,1,0.01,0.9952864582023964,0.9849144547568548
200,5,10,6,1,20,1,0.01,0.4293050860782035,0.7284665180941682
400,5,10,6,1,20,1,0.01,0.2530025358862537,0.9586113555337316
600,5,10,6,1,20,1,0.01,0.1044806788600018,0.9969218037898598
800,5,10,6,1,20,1,0.01,0.0267464094705748,0.999918837766017
1000,5,10,6,1,20,1,0.01,0.0043206229121251,0.9999911331397048
1200,5,10,6,1,20,1,0.01,0.0001990477386756,0.9999997785438116
1400,5,10,6,1,20,1,0.01,0.0,1.0
1600,5,10,6,1,20,1,0.01,0.0,1.0
1800,5,10,6,1,20,1,0.01,0.0,1.0
2000,5,10,6,1,20,1,0.01,0.0,1.0
2200,5,10,6,1,20,1,0.01,0.0,1.0
2400,5,10,6,1,20,1,0.01,0.0,1.0
2600,5,10,6,1,20,1,0.01,0.0,1.0
2800,5,10,6,1,20,1,0.01,0.0,1.0
3000,5,10,6,1,20,1,0.01,0.0,1.0
0,5,10,10,1,20,0,0.01,0.9919838793269884,0.97122282739817
200,5,10,10,1,20,0,0.01,0.2242038963076168,0.9624572425421688
400,5,10,10,1,20,0,0.01,0.0057497257153428,0.9997918543375964
600,5,10,10,1,20,0,0.01,0.0,1.0
800,5,10,10,1,20,0,0.01,0.0,1.0
1000,5,10,10,1,20,0,0.01,0.0,1.0
1200,5,10,10,1,20,0,0.01,0.0,1.0
1400,5,10,10,1,20,0,0.01,0.0,1.0
1600,5,10,10,1,20,0,0.01,0.0,1.0
1800,5,10,10,1,20,0,0.01,0.0,1.0
2000,5,10,10,1,20,0,0.01,0.0,1.0
2200,5,10,10,1,20,0,0.01,0.0,1.0
2400,5,10,10,1,20,0,0.01,0.0,1.0
2600,5,10,10,1,20,0,0.01,0.0,1.0
2800,5,10,10,1,20,0,0.01,0.0,1.0
3000,5,10,10,1,20,0,0.01,0.0,1.0
0,5,10,10,1,20,1,0.01,0.9920054448483396,0.9709826855185058
200,5,10,10,1,20,1,0.01,0.7444678231492521,0.7830605990285132
400,5,10,10,1,20,1,0.01,0.2521280464475814,0.9686432611693458
600,5,10,10,1,20,1,0.01,0.0393951277385288,0.9983594632580304
800,5,10,10,1,20,1,0.01,0.0059121440478773,0.9999428593569816
1000,5,10,10,1,20,1,0.01,0.0004092334806082,0.9999987008271576
1200,5,10,10,1,20,1,0.01,0.0,1.0
1400,5,10,10,1,20,1,0.01,0.0,1.0
1600,5,10,10,1,20,1,0.01,0.0,1.0
1800,5,10,10,1,20,1,0.01,0.0,1.0
2000,5,10,10,1,20,1,0.01,0.0,1.0
2200,5,10,10,1,20,1,0.01,0.0,1.0
2400,5,10,10,1,20,1,0.01,0.0,1.0
2600,5,10,10,1,20,1,0.01,0.0,1.0
2800,5,10,10,1,20,1,0.01,0.0,1.0
3000,5,10,10,1,20,1,0.01,0.0,1.0
0,10,2,2,1,20,0,0.01,0.9993570373950026,0.9997237907458002
200,10,2,2,1,20,0,0.01,0.1227974505335288,0.9821339523213796
400,10,2,2,1,20,0,0.01,0.1140885816245719,0.9974792083970112
600,10,2,2,1,20,0,0.01,0.0787264781150369,0.9997743977836164
800,10,2,2,1,20,0,0.01,0.0332594485875478,0.9999899586202614
1000,10,2,2,1,20,0,0.01,0.0136953378385139,0.9999989295035998
1200,10,2,2,1,20,0,0.01,0.00573946808433,0.999999929668384
1400,10,2,2,1,20,0,0.01,7.36241872714e-05,0.9999999981086812
1600,10,2,2,1,20,0,0.01,0.0,1.0
1800,10,2,2,1,20,0,0.01,0.0,1.0
2000,10,2,2,1,20,0,0.01,0.0,1.0
2200,10,2,2,1,20,0,0.01,0.0,1.0
2400,10,2,2,1,20,0,0.01,0.0,1.0
2600,10,2,2,1,20,0,0.01,0.0,1.0
2800,10,2,2,1,20,0,0.01,0.0,1.0
3000,10,2,2,1,20,0,0.01,0.0,1.0
0,10,2,2,1,20,1,0.01,0.9994493208418808,0.9997662339300998
200,10,2,2,1,20,1,0.01,0.2828190528405019,0.9612868976258508
400,10,2,2,1,20,1,0.01,0.219663708776896,0.9954778955096234
600,10,2,2,1,20,1,0.01,0.1551547202487448,0.99922379428793
800,10,2,2,1,20,1,0.01,0.087935271868891,0.9999142006440584
1000,10,2,2,1,20,1,0.01,0.0412107083596737,0.9999845424116376
1200,10,2,2,1,20,1,0.01,0.0086210494940092,0.9999998021390204
1400,10,2,2,1,20,1,0.01,0.0,1.0
1600,10,2,2,1,20,1,0.01,0.0,1.0
1800,10,2,2,1,20,1,0.01,0.0,1.0
2000,10,2,2,1,20,1,0.01,0.0,1.0
